Hum;Temp;PM10_AVG;PM25_AVG;PM1_AVG;Time;;;;;;;;;;;;;;;;;;
bp_sps30;hum:88 pm10_Avg:255.24 pm1_Avg:231.59 pm25_Avg:250.15 temp:5;2019-12-31T19:16:56.243563084Z;hum:88;pm10_Avg:255.24;pm1_Avg:231.59;pm25_Avg:250.15;temp:5;hum:88;temp:5;pm10_Avg:255.24;pm25_Avg:250.15;pm1_Avg:231.59;88;5;255.24;250.15;231.59;12/31/2019 19:16;
bp_sps30;temp:5 hum:88 pm10_Avg:146.4 pm1_Avg:135.08 pm25_Avg:144.64;2019-12-31T19:20:04.616439404Z;temp:5;hum:88;pm10_Avg:146.4;pm1_Avg:135.08;pm25_Avg:144.64;hum:88;temp:5;pm10_Avg:146.4;pm25_Avg:144.64;pm1_Avg:135.08;88;5;146.4;144.64;135.08;12/31/2019 19:20;
bp_sps30;hum:88 pm10_Avg:114.54 pm1_Avg:107.08 pm25_Avg:113.9 temp:5;2019-12-31T19:23:13.090997616Z;hum:88;pm10_Avg:114.54;pm1_Avg:107.08;pm25_Avg:113.9;temp:5;hum:88;temp:5;pm10_Avg:114.54;pm25_Avg:113.9;pm1_Avg:107.08;88;5;114.54;113.9;107.08;12/31/2019 19:23;
bp_sps30;hum:88 pm10_Avg:310.41 pm1_Avg:289.9 pm25_Avg:308.51 temp:5;2019-12-31T19:26:21.561981138Z;hum:88;pm10_Avg:310.41;pm1_Avg:289.9;pm25_Avg:308.51;temp:5;hum:88;temp:5;pm10_Avg:310.41;pm25_Avg:308.51;pm1_Avg:289.9;88;5;310.41;308.51;289.9;12/31/2019 19:26;
bp_sps30;temp:5 hum:88 pm10_Avg:66.1 pm1_Avg:56.11 pm25_Avg:62.76;2019-12-31T19:29:30.031454089Z;temp:5;hum:88;pm10_Avg:66.1;pm1_Avg:56.11;pm25_Avg:62.76;hum:88;temp:5;pm10_Avg:66.1;pm25_Avg:62.76;pm1_Avg:56.11;88;5;66.1;62.76;56.11;12/31/2019 19:29;
bp_sps30;pm10_Avg:142.1 pm1_Avg:131.52 pm25_Avg:140.61 temp:5 hum:88;2019-12-31T19:32:38.406508596Z;pm10_Avg:142.1;pm1_Avg:131.52;pm25_Avg:140.61;temp:5;hum:88;hum:88;temp:5;pm10_Avg:142.1;pm25_Avg:140.61;pm1_Avg:131.52;88;5;142.1;140.61;131.52;12/31/2019 19:32;
bp_sps30;hum:88 pm10_Avg:55.36 pm1_Avg:48.63 pm25_Avg:53.43 temp:5;2019-12-31T19:35:46.876060016Z;hum:88;pm10_Avg:55.36;pm1_Avg:48.63;pm25_Avg:53.43;temp:5;hum:88;temp:5;pm10_Avg:55.36;pm25_Avg:53.43;pm1_Avg:48.63;88;5;55.36;53.43;48.63;12/31/2019 19:35;
bp_sps30;temp:5 hum:88 pm10_Avg:52.8 pm1_Avg:43.35 pm25_Avg:49.37;2019-12-31T19:38:55.349910723Z;temp:5;hum:88;pm10_Avg:52.8;pm1_Avg:43.35;pm25_Avg:49.37;hum:88;temp:5;pm10_Avg:52.8;pm25_Avg:49.37;pm1_Avg:43.35;88;5;52.8;49.37;43.35;12/31/2019 19:38;
bp_sps30;pm10_Avg:68.26 pm1_Avg:57.9 pm25_Avg:64.8 temp:5 hum:88;2019-12-31T19:42:03.724206833Z;pm10_Avg:68.26;pm1_Avg:57.9;pm25_Avg:64.8;temp:5;hum:88;hum:88;temp:5;pm10_Avg:68.26;pm25_Avg:64.8;pm1_Avg:57.9;88;5;68.26;64.8;57.9;12/31/2019 19:42;
bp_sps30;temp:5 hum:88 pm10_Avg:77.87 pm1_Avg:70.72 pm25_Avg:76.35;2019-12-31T19:45:12.194392951Z;temp:5;hum:88;pm10_Avg:77.87;pm1_Avg:70.72;pm25_Avg:76.35;hum:88;temp:5;pm10_Avg:77.87;pm25_Avg:76.35;pm1_Avg:70.72;88;5;77.87;76.35;70.72;12/31/2019 19:45;
bp_sps30;pm10_Avg:59.33 pm1_Avg:52.68 pm25_Avg:57.54 temp:5 hum:88;2019-12-31T19:48:20.667797428Z;pm10_Avg:59.33;pm1_Avg:52.68;pm25_Avg:57.54;temp:5;hum:88;hum:88;temp:5;pm10_Avg:59.33;pm25_Avg:57.54;pm1_Avg:52.68;88;5;59.33;57.54;52.68;12/31/2019 19:48;
bp_sps30;temp:5 hum:88 pm10_Avg:63.88 pm1_Avg:57.07 pm25_Avg:62.14;2019-12-31T19:51:29.139882801Z;temp:5;hum:88;pm10_Avg:63.88;pm1_Avg:57.07;pm25_Avg:62.14;hum:88;temp:5;pm10_Avg:63.88;pm25_Avg:62.14;pm1_Avg:57.07;88;5;63.88;62.14;57.07;12/31/2019 19:51;
bp_sps30;pm1_Avg:65.4 pm25_Avg:70.67 temp:5 hum:88 pm10_Avg:72.14;2019-12-31T19:54:37.510076084Z;pm1_Avg:65.4;pm25_Avg:70.67;temp:5;hum:88;pm10_Avg:72.14;hum:88;temp:5;pm10_Avg:72.14;pm25_Avg:70.67;pm1_Avg:65.4;88;5;72.14;70.67;65.4;12/31/2019 19:54;
bp_sps30;pm25_Avg:47.63 temp:5 hum:88 pm10_Avg:48.96 pm1_Avg:43.74;2019-12-31T19:57:46.251569038Z;pm25_Avg:47.63;temp:5;hum:88;pm10_Avg:48.96;pm1_Avg:43.74;hum:88;temp:5;pm10_Avg:48.96;pm25_Avg:47.63;pm1_Avg:43.74;88;5;48.96;47.63;43.74;12/31/2019 19:57;
bp_sps30;temp:5 hum:88 pm10_Avg:66.36 pm1_Avg:59.04 pm25_Avg:64.42;2019-12-31T20:00:54.45450613Z;temp:5;hum:88;pm10_Avg:66.36;pm1_Avg:59.04;pm25_Avg:64.42;hum:88;temp:5;pm10_Avg:66.36;pm25_Avg:64.42;pm1_Avg:59.04;88;5;66.36;64.42;59.04;12/31/2019 20:00;
bp_sps30;hum:88 pm10_Avg:102.91 pm1_Avg:91.9 pm25_Avg:100.09 temp:5;2019-12-31T20:04:02.828599226Z;hum:88;pm10_Avg:102.91;pm1_Avg:91.9;pm25_Avg:100.09;temp:5;hum:88;temp:5;pm10_Avg:102.91;pm25_Avg:100.09;pm1_Avg:91.9;88;5;102.91;100.09;91.9;12/31/2019 20:04;
bp_sps30;pm1_Avg:69.91 pm25_Avg:76.94 temp:5 hum:88 pm10_Avg:79.86;2019-12-31T20:07:11.296088946Z;pm1_Avg:69.91;pm25_Avg:76.94;temp:5;hum:88;pm10_Avg:79.86;hum:88;temp:5;pm10_Avg:79.86;pm25_Avg:76.94;pm1_Avg:69.91;88;5;79.86;76.94;69.91;12/31/2019 20:07;
bp_sps30;hum:87 pm10_Avg:57.87 pm1_Avg:50.34 pm25_Avg:55.59 temp:4;2019-12-31T20:10:19.771108244Z;hum:87;pm10_Avg:57.87;pm1_Avg:50.34;pm25_Avg:55.59;temp:4;hum:87;temp:4;pm10_Avg:57.87;pm25_Avg:55.59;pm1_Avg:50.34;87;4;57.87;55.59;50.34;12/31/2019 20:10;
bp_sps30;hum:88 pm10_Avg:59 pm1_Avg:50.62 pm25_Avg:56.3 temp:5;2019-12-31T20:13:28.143194753Z;hum:88;pm10_Avg:59;pm1_Avg:50.62;pm25_Avg:56.3;temp:5;hum:88;temp:5;pm10_Avg:59;pm25_Avg:56.3;pm1_Avg:50.62;88;5;59;56.3;50.62;12/31/2019 20:13;
bp_sps30;temp:5 hum:88 pm10_Avg:63.86 pm1_Avg:56.18 pm25_Avg:61.67;2019-12-31T20:16:36.700707401Z;temp:5;hum:88;pm10_Avg:63.86;pm1_Avg:56.18;pm25_Avg:61.67;hum:88;temp:5;pm10_Avg:63.86;pm25_Avg:61.67;pm1_Avg:56.18;88;5;63.86;61.67;56.18;12/31/2019 20:16;
bp_sps30;hum:87 pm10_Avg:55.02 pm1_Avg:43.91 pm25_Avg:50.79 temp:4;2019-12-31T20:19:45.091088355Z;hum:87;pm10_Avg:55.02;pm1_Avg:43.91;pm25_Avg:50.79;temp:4;hum:87;temp:4;pm10_Avg:55.02;pm25_Avg:50.79;pm1_Avg:43.91;87;4;55.02;50.79;43.91;12/31/2019 20:19;
bp_sps30;pm10_Avg:57.8 pm1_Avg:48.13 pm25_Avg:54.4 temp:5 hum:88;2019-12-31T20:22:53.561492208Z;pm10_Avg:57.8;pm1_Avg:48.13;pm25_Avg:54.4;temp:5;hum:88;hum:88;temp:5;pm10_Avg:57.8;pm25_Avg:54.4;pm1_Avg:48.13;88;5;57.8;54.4;48.13;12/31/2019 20:22;
bp_sps30;hum:87 pm10_Avg:64.53 pm1_Avg:56.38 pm25_Avg:62.11 temp:4;2019-12-31T20:29:10.401642754Z;hum:87;pm10_Avg:64.53;pm1_Avg:56.38;pm25_Avg:62.11;temp:4;hum:87;temp:4;pm10_Avg:64.53;pm25_Avg:62.11;pm1_Avg:56.38;87;4;64.53;62.11;56.38;12/31/2019 20:29;
bp_sps30;temp:5 hum:88 pm10_Avg:57.17 pm1_Avg:50.09 pm25_Avg:55.1;2019-12-31T20:32:18.882253393Z;temp:5;hum:88;pm10_Avg:57.17;pm1_Avg:50.09;pm25_Avg:55.1;hum:88;temp:5;pm10_Avg:57.17;pm25_Avg:55.1;pm1_Avg:50.09;88;5;57.17;55.1;50.09;12/31/2019 20:32;
